1	40.889248	-73.898583
2	40.884667	-73.90087
3	40.878856	-73.904834
4	40.874561	-73.909831
5	40.869444	-73.915279
6	40.864621	-73.918822
7	40.860531	-73.925536
8	40.855225	-73.929412
9	40.849505	-73.933596
10	40.840556	-73.940133
11	40.834041	-73.94489
12	40.826551	-73.95036
13	40.822008	-73.953676
14	40.815581	-73.958372
15	40.807722	-73.96411
16	40.803967	-73.966847
17	40.799446	-73.968379
18	40.793919	-73.972323
19	40.788644	-73.976218
20	40.783934	-73.979917
21	40.778453	-73.98197
22	40.77344	-73.982209
23	40.768247	-73.981929
24	40.761728	-73.983849
25	40.75529	-73.987495
26	40.750373	-73.991057
27	40.747215	-73.993365
28	40.744081	-73.995657
29	40.74104	-73.997871
30	40.737826	-74.000201
31	40.733422	-74.002906
32	40.728251	-74.005367
33	40.722854	-74.006277
34	40.719318	-74.006886
35	40.715478	-74.009266
36	40.711835	-74.012188
37	40.707513	-74.013783
38	40.701411	-74.013205
39	40.903125	-73.85062
40	40.898379	-73.854376
41	40.893193	-73.857473
42	40.888022	-73.860341
43	40.883895	-73.862633
44	40.87785	-73.866256
45	40.871356	-73.867164
46	40.865462	-73.867352
47	40.857192	-73.867615
48	40.848828	-73.868457
49	40.841894	-73.873488
50	40.840295	-73.880049
51	40.837288	-73.887734
52	40.829993	-73.891865
53	40.824073	-73.893064
54	40.822181	-73.896736
55	40.819585	-73.90177
56	40.81649	-73.907807
57	40.816109	-73.917757
58	40.81841	-73.926718
59	40.814229	-73.94077
60	40.807754	-73.945495
61	40.802098	-73.949625
62	40.799075	-73.951822
63	40.713051	-74.008811
64	40.709416	-74.006571
65	40.706821	-74.0091
66	40.697466	-73.993086
67	40.693219	-73.989998
68	40.690545	-73.985065
69	40.688246	-73.980492
70	40.684359	-73.977666
71	40.680829	-73.975098
72	40.675235	-73.971046
73	40.671987	-73.964375
74	40.670682	-73.958131
75	40.667883	-73.950683
76	40.662742	-73.95085
77	40.656652	-73.9502
78	40.650843	-73.949575
79	40.645098	-73.948959
80	40.639967	-73.948411
81	40.632836	-73.947642
82	40.669847	-73.950466
83	40.669399	-73.942161
84	40.668897	-73.932942
85	40.664717	-73.92261
86	40.661453	-73.916327
87	40.662549	-73.908946
88	40.663515	-73.902447
89	40.664635	-73.894895
90	40.665449	-73.889395
91	40.666235	-73.884079
92	40.82388	-73.93647
93	40.820421	-73.936245
94	40.886037	-73.878751
95	40.87975	-73.884655
96	40.873412	-73.890064
97	40.86776	-73.897174
98	40.862803	-73.901034
99	40.858407	-73.903879
100	40.853453	-73.907684
101	40.84848	-73.911794
102	40.844434	-73.914685
103	40.840075	-73.917791
104	40.835537	-73.9214
105	40.827994	-73.925831
106	40.818375	-73.927351
107	40.813224	-73.929849
108	40.710368	-74.009509
109	40.707557	-74.011862
110	40.704817	-74.014065
111	40.692404	-73.990151
112	40.8883	-73.830834
113	40.878663	-73.838591
114	40.869526	-73.846384
115	40.858985	-73.855359
116	40.854364	-73.860495
117	40.852462	-73.828121
118	40.84681	-73.832569
119	40.843863	-73.836322
120	40.839892	-73.842952
121	40.836488	-73.847036
122	40.834255	-73.851222
123	40.833226	-73.860816
124	40.831509	-73.867618
125	40.829521	-73.874516
126	40.828584	-73.879159
127	40.826525	-73.886283
128	40.820948	-73.890549
129	40.816104	-73.896435
130	40.812118	-73.904098
131	40.808719	-73.907657
132	40.805368	-73.914042
133	40.807566	-73.91924
134	40.810476	-73.926138
135	40.804138	-73.937594
136	40.798629	-73.941617
137	40.79502	-73.94425
138	40.7906	-73.947478
139	40.785672	-73.95107
140	40.779492	-73.955589
141	40.77362	-73.959874
142	40.768141	-73.96387
143	40.762526	-73.967967
144	40.757107	-73.97192
145	40.751776	-73.976848
146	40.746081	-73.982076
147	40.74307	-73.984264
148	40.739864	-73.986599
149	40.734673	-73.989951
150	40.730054	-73.99107
151	40.725915	-73.994659
152	40.722301	-73.997141
153	40.718803	-74.000193
154	40.713065	-74.004131
155	40.7596	-73.83003
156	40.754622	-73.845625
157	40.75173	-73.855334
158	40.749865	-73.8627
159	40.749145	-73.869527
160	40.748408	-73.876613
161	40.747659	-73.883697
162	40.746848	-73.891394
163	40.746325	-73.896403
164	40.74563	-73.902984
165	40.744149	-73.912549
166	40.743132	-73.918435
167	40.743781	-73.924016
168	40.744587	-73.930997
169	40.750582	-73.940202
170	40.747023	-73.945264
171	40.742216	-73.948916
172	40.742626	-73.953581
173	40.751431	-73.976041
174	40.753821	-73.981963
175	40.755477	-73.987691
176	40.755882	-74.00191
177	40.752769	-73.979189
178	40.755983	-73.986229
179	40.868072	-73.919899
180	40.865491	-73.927271
181	40.859022	-73.93418
182	40.851695	-73.937969
183	40.847391	-73.939704
184	40.840719	-73.939561
185	40.836013	-73.939892
186	40.830518	-73.941514
187	40.824783	-73.944216
188	40.817894	-73.947649
189	40.811109	-73.952343
190	40.805085	-73.954882
191	40.800603	-73.958161
192	40.796092	-73.961454
193	40.791642	-73.964696
194	40.785868	-73.968916
195	40.781433	-73.972143
196	40.775594	-73.97641
197	40.768296	-73.981736
198	40.762456	-73.985984
199	40.757308	-73.989735
200	40.752287	-73.993391
201	40.745906	-73.998041
202	40.740893	-74.00169
203	40.732338	-74.000495
204	40.726227	-74.003739
205	40.720824	-74.005229
206	40.714111	-74.008585
207	40.710197	-74.007691
208	40.699337	-73.990531
209	40.692338	-73.987342
210	40.688484	-73.985001
211	40.686113	-73.973946
212	40.683263	-73.965838
213	40.68138	-73.956848
214	40.680438	-73.950426
215	40.679921	-73.940858
216	40.679364	-73.930729
217	40.678822	-73.920786
218	40.67834	-73.911946
219	40.678334	-73.905316
220	40.674542	-73.896548
221	40.67271	-73.890358
222	40.67413	-73.88075
223	40.675377	-73.872106
224	40.677044	-73.86505
225	40.679371	-73.858992
226	40.679843	-73.85147
227	40.680429	-73.843853
228	40.681711	-73.837683
229	40.684331	-73.832163
230	40.685951	-73.825798
231	40.754203	-73.942836
232	40.759145	-73.95326
233	40.764629	-73.966113
234	40.763972	-73.97745
235	40.646292	-73.994324
236	40.640914	-73.994304
237	40.63626	-73.994791
238	40.631435	-73.995476
239	40.626472	-73.996895
240	40.619589	-73.998864
241	40.613501	-74.00061
242	40.607954	-74.001736
243	40.604556	-73.998168
244	40.601875	-73.993728
245	40.597704	-73.986829
246	40.588841	-73.983765
247	40.874811	-73.878855
248	40.873244	-73.887138
249	40.866978	-73.893509
250	40.861296	-73.897749
251	40.856093	-73.900741
252	40.85041	-73.905227
253	40.8459	-73.910136
254	40.839306	-73.9134
255	40.833771	-73.91844
256	40.827905	-73.925651
257	40.830135	-73.938209
258	40.762862	-73.981637
259	40.758663	-73.981329
260	40.754222	-73.984569
261	40.749719	-73.987823
262	40.742878	-73.992821
263	40.738228	-73.996209
264	40.725297	-73.996204
265	40.718267	-73.993753
266	40.68446	-73.97689
267	40.67705	-73.972367
268	40.661614	-73.962246
269	40.655292	-73.961495
270	40.650527	-73.962982
271	40.644031	-73.964492
272	40.640927	-73.963891
273	40.635082	-73.962793
274	40.62927	-73.961639
275	40.625039	-73.960803
276	40.617618	-73.959399
277	40.60867	-73.957734
278	40.5993	-73.955929
279	40.595246	-73.955161
280	40.586896	-73.954155
281	40.577621	-73.961376
282	40.576312	-73.968501
283	40.576127	-73.975939
284	40.577422	-73.981233
285	40.712582	-74.009781
286	40.712646	-73.783817
287	40.71047	-73.793604
288	40.707564	-73.803326
289	40.70546	-73.810708
290	40.709179	-73.820574
291	40.714441	-73.831008
292	40.718331	-73.837324
293	40.747846	-73.946
294	40.757552	-73.969055
295	40.760167	-73.975224
296	40.723402	-73.989938
297	40.718611	-73.988114
298	40.713715	-73.990173
299	40.701397	-73.986751
300	40.686145	-73.990862
301	40.680303	-73.995048
302	40.67358	-73.995959
303	40.670272	-73.989779
304	40.666271	-73.980305
305	40.660365	-73.979493
306	40.650782	-73.975776
307	40.644041	-73.979678
308	40.636119	-73.978172
309	40.629755	-73.976971
310	40.625322	-73.976127
311	40.620769	-73.975264
312	40.61514	-73.974197
313	40.608944	-73.973022
314	40.603217	-73.972361
315	40.596063	-73.973357
316	40.58962	-73.97425
317	40.581011	-73.974574
318	40.702147	-73.801109
319	40.700486	-73.807969
320	40.702566	-73.816859
321	40.721691	-73.844521
322	40.726523	-73.852719
323	40.729846	-73.861604
324	40.733106	-73.869229
325	40.737015	-73.877223
326	40.742454	-73.882017
327	40.746644	-73.891338
328	40.749669	-73.898453
329	40.752885	-73.906006
330	40.756312	-73.913333
331	40.756879	-73.92074
332	40.752039	-73.928781
333	40.748973	-73.937243
334	40.746554	-73.943832
335	40.744065	-73.949724
336	40.731352	-73.954449
337	40.724635	-73.951277
338	40.712792	-73.951418
339	40.706092	-73.950308
340	40.700377	-73.950234
341	40.694568	-73.949046
342	40.689627	-73.953522
343	40.688873	-73.96007
344	40.688089	-73.966839
345	40.687119	-73.975375
346	40.668234	-73.834058
347	40.660476	-73.830301
348	40.608382	-73.815925
349	40.590927	-73.796924
350	40.592374	-73.788522
351	40.592943	-73.776013
352	40.595398	-73.768175
353	40.600066	-73.761353
354	40.603995	-73.755405
355	40.588034	-73.813641
356	40.585307	-73.820558
357	40.583209	-73.827559
358	40.580903	-73.835592
359	40.700492	-73.828294
360	40.697418	-73.836345
361	40.695178	-73.84433
362	40.693879	-73.851576
363	40.692435	-73.86001
364	40.691324	-73.867139
365	40.689941	-73.87255
366	40.683194	-73.873785
367	40.68141	-73.880039
368	40.679947	-73.884639
369	40.678024	-73.891688
370	40.676992	-73.898654
371	40.679498	-73.904512
372	40.682893	-73.910456
373	40.68637	-73.916559
374	40.68963	-73.92227
375	40.693342	-73.928814
376	40.739777	-74.002578
377	40.737335	-73.996786
378	40.734789	-73.99073
379	40.732849	-73.986122
380	40.730953	-73.981628
381	40.717304	-73.956872
382	40.714063	-73.950275
383	40.714565	-73.944053
384	40.711926	-73.94067
385	40.707739	-73.93985
386	40.706152	-73.933147
387	40.706607	-73.922913
388	40.703811	-73.918425
389	40.699814	-73.911586
390	40.695602	-73.904084
391	40.688764	-73.904046
392	40.682829	-73.905249
393	40.678856	-73.90324
394	40.675345	-73.903097
395	40.669367	-73.901975
396	40.664038	-73.900571
397	40.658733	-73.899232
398	40.650573	-73.899485
399	40.646654	-73.90185
400	40.711396	-73.889601
401	40.706186	-73.895877
402	40.704423	-73.903077
403	40.702762	-73.90774
404	40.69943	-73.912385
405	40.698664	-73.919711
